x,y
0.273800328379297,-0.257162858518345
0.272031451293004,-0.224147210693033
0.259002056026182,-0.215216923265108
0.240362657530865,-0.232168156582988
0.190139491259014,-0.20639702821601
0.282624848437301,-0.119236316708684
0.2797572728425,-0.0997586289827224
0.290406710044919,-0.0969339522662841
0.244011199554229,-0.109223293712463
0.310174985529167,-0.0835914201786544
0.226755097325648,-0.0952669646240134
0.268180604354946,-0.0528323201209184
0.348580413135228,0.0387860941850106
0.438668771798776,-0.0280389163879412
0.599716075940254,0.164541423781743
0.607909632713312,0.24128028392184
0.595221321958761,0.225606207543831
0.598005253903716,0.238548343784098
0.636471534622199,0.26671219467296
0.621923148218101,0.282185060007376
0.623499621329123,0.317494009690943
0.630779544777583,0.364006575037143
0.630651537941647,0.449677838394257
0.618864908005213,0.452657631656754
0.650409660249507,0.480136631245568
0.640982987964618,0.508682056149901
0.628194751753685,0.514949563713466
0.653043140932114,0.559245876119938
0.625190887977259,0.547412442856743
0.627535252364935,0.547768786508361
0.630537841873264,0.533450207825922
0.629198240980777,0.536570090722517
0.626337247096114,0.540636504427998
0.629518521728431,0.53426402279838
0.625161219775153,0.539871737709808
0.589214501769544,0.472679872111731
0.606327924887453,0.501046829854806
0.604085255701953,0.44227092730556
0.617549681076595,0.43401379289321
0.613147278464306,0.39905651370069
0.597074826960917,0.4046003903109
0.598253090271866,0.400988648919402
0.627123524831894,0.359821199582713
0.599335572325225,0.372327368281435
0.612558366378785,0.352026754184146
0.55022016837588,0.259683377505967
0.538054870806676,0.165683688316709
0.534130678780652,0.162599853575399
0.577152914211077,0.139216791493911
0.57096860195091,0.138288115949204
0.484643386838619,0.110095380525358
0.47852622659761,0.104168598817957
0.435660590370466,0.0815782955558166
0.403630163788478,0.0746397585058692
0.324940272568229,0.0656677595195472
0.321629505485548,0.0369832037892968
0.29773065484242,0.0168447595546429
0.23839520397549,0.0717847350513273
0.239870503156466,0.0159312540192734
0.181301672905041,0.0246852395492268
0.187802275949417,0.0248448658772831
0.175449558019578,0.034880198962423
0.158724277364015,0.0722115752235584
0.123181328013907,0.202596190293115
0.00361236625176415,0.223587822424709
-0.0865882038757956,0.348040498504151
0.0410913650925218,0.354620539062498
0.0401461004935171,0.370967223453433
0.0340044312740775,0.355994922350364
-0.00761268299735982,0.352704846497178
-0.0557129398706338,0.362473353894647
-0.114462367775911,0.348168846170906
-0.124921609665597,0.338268695249306
-0.100194218548638,0.332141153606098
-0.0794866686749795,0.337393799288242
-0.0882010057734228,0.330751977836308
-0.105004216984744,0.305699832488388
-0.208581359432068,0.331504625750042
-0.206631194239082,0.277342179298678
-0.214401108663162,0.273081040229737
-0.215910552890167,0.262527772019862
-0.292101825344319,0.308879154994829
-0.289808710982667,0.300818602056196
-0.348736160480161,0.232065308728172
-0.334070409452197,0.239430115638857
-0.343878712164442,0.219708756286463
-0.375924334924007,0.24629179624872
-0.357610570456018,0.229468911497229
-0.367885815589008,0.211791794708852
-0.384492878148641,0.220846207040905
-0.428296862836665,0.277577000471523
-0.435359496344536,0.30596230181774
-0.440942762870352,0.341296239157496
-0.460637705629421,0.335757956829465
-0.45712085480242,0.311152018568801
-0.491387521349505,0.32403099691523
-0.520452688277805,0.411992804068477
-0.568448335034518,0.369950606389018
-0.563891356780782,0.3671662279535
-0.571225754750732,0.37091471453124
-0.577365204084367,0.385011320767557
-0.554523433511525,0.417253320545559
-0.625763544276474,0.355575781801897
-0.664435216351414,0.341971559233912
-0.6550921598997,0.336024435279829
-0.668086008296811,0.251343371601389
