x,y
0.296064519552167,-0.250322131770723
0.275414822125172,-0.225634542952762
0.243013794007309,-0.200010466762838
0.207944633447488,-0.200421670151223
0.197729389065167,-0.206414376419592
0.213897729816975,-0.193436633211816
0.228048581227911,-0.177723875098043
0.279491366889365,-0.150276909202431
0.313016441120821,-0.123930884069876
0.368017313952517,-0.0703965641539091
0.419578506795643,-0.0514197836469743
0.492324791840924,0.0103445650648568
0.545901558293815,0.077619027635889
0.571453119024262,0.129750096560926
0.606541009950627,0.161252036862423
0.611489929613117,0.204491972014668
0.627212121081747,0.222584328996352
0.631350260709648,0.226787781565234
0.638273696925025,0.278757843947081
0.630137898151799,0.314469805455889
0.642174196851325,0.366103330921887
0.659093793795881,0.419962533905641
0.655300574376966,0.48296853263205
0.666658612747696,0.50748115134279
0.665189558936519,0.544343656531849
0.661423449308667,0.577902690302528
0.664842195628648,0.583845690300251
0.656594260500188,0.577682975247424
0.63702924167137,0.572673488251813
0.618126671494636,0.568728104197861
0.615037445517714,0.558931053100744
0.601709456925655,0.563883921012626
0.597592196462291,0.563599156090363
0.596664522056183,0.568808350986143
0.582388186550956,0.56497164431243
0.590206498111196,0.562875401008193
0.597533084432106,0.550773821194291
0.605225694752518,0.544208907341877
0.601461947328368,0.53445152377971
0.604590687158435,0.526566877734591
0.598977596081479,0.525500820951156
0.599137455573776,0.497933751317969
0.593855718187128,0.503742694583476
0.591837506029813,0.494971280899534
0.590486213813914,0.484508164235695
0.581209632393984,0.457835550542698
0.584944244987729,0.408990458792097
0.579870211891089,0.366656393719438
0.576960858631094,0.320494596265335
0.553613284260805,0.29334723853654
0.528248053811673,0.226565811118843
0.483310252131075,0.184409192930551
0.439442065353009,0.142801072219911
0.401710712341803,0.0947719842379649
0.338152022429613,0.0965619285229124
0.277912488559001,0.0915786344962881
0.231389819653212,0.0719998886532949
0.194358892875637,0.0844902471195566
0.180794898990987,0.104611454521614
0.160396564836526,0.142489209541533
0.143065375773436,0.177297221221582
0.124866015544783,0.247205900043012
0.123274214887248,0.286998218123553
0.122071933716018,0.319976643353936
0.0946120724795864,0.37272661569663
0.064756987322288,0.381219983341429
0.0209087311999295,0.421674764652376
0.00433358100402829,0.424935009584651
-0.0294448743168631,0.431403869691767
-0.0505665316857296,0.404791355693305
-0.074894930186412,0.385538615142881
-0.0988764129118599,0.379356703533415
-0.125640206125071,0.357696581876679
-0.132245431582807,0.354124988171633
-0.133690964758762,0.325416923268153
-0.152011629396861,0.33260796361474
-0.154673760760506,0.340351622652883
-0.191065260778072,0.356659880656353
-0.216703591414395,0.359360551404338
-0.246350598923932,0.351898236345032
-0.248093453673534,0.342633232504034
-0.260402374151352,0.327035646729132
-0.290678282812883,0.323314018054994
-0.336006454444006,0.285938547171174
-0.377138380400194,0.246414864065916
-0.374366564459204,0.230079090738231
-0.388688042724902,0.233583527486078
-0.397234579978992,0.243142792971456
-0.410990108006345,0.266407805708224
-0.432544334678641,0.300347635537414
-0.436563727265844,0.327349663166644
-0.425106093701537,0.376023306288916
-0.427571134302883,0.415922820116493
-0.46489637187322,0.423076864853677
-0.494533373477972,0.418224901860043
-0.510134771844839,0.41293879241866
-0.537186935783324,0.424357058338475
-0.566240995856201,0.41436442399636
-0.598856795925804,0.404101548770622
-0.626406626111758,0.374760710720219
-0.645471426036544,0.352623592579502
-0.644344997383956,0.370037024161918
-0.640638784010962,0.387567252695265
-0.664012806179497,0.39249118479351
-0.681606488712994,0.37666686334627
-0.679091182124072,0.368140911272887
-0.674426670356069,0.345169051337214
-0.678163535016867,0.33722681666112
-0.677993750215514,0.346959608035392
-0.692828979056533,0.307486354514775
-0.680633353521341,0.260010400414574
-0.65949191885508,0.225810563720856
-0.638073256318904,0.189208385670146
-0.639847598729456,0.172164527659524
-0.634365985477863,0.180726414191306
-0.610878465613084,0.180672619851216
-0.553666493104241,0.143950896666785
-0.458616526653694,0.13134008023897
-0.38819242989555,0.15541665119567
-0.302197478016499,0.177037298570755
-0.212046792475709,0.194773297183538
-0.109092066017251,0.194061824271744
-0.0232820509525353,0.172391733326504
0.0611664085175054,0.1496997177171
0.0716312836468119,0.137036362673599
0.0629530141435577,0.110719580507167
0.0271863582675128,0.0209885553242066
-0.0125811651648368,-0.0830560730662922
-0.0435933807269029,-0.173459531138274
-0.0626363205072292,-0.259003690979466
-0.0715233035461219,-0.338166613712528
-0.105195225270259,-0.415541288553683
-0.104836312080876,-0.468572745374095
-0.123277320734851,-0.514622143657978
-0.118843141408132,-0.529568277017373
-0.139171438469122,-0.520610774344479
-0.178430607939665,-0.523228794765577
-0.234252398678106,-0.529043210884802
-0.279636985515226,-0.532589889791717
-0.314861089636363,-0.536375432817576
-0.332675514423634,-0.546452442655904
-0.36617674983515,-0.542537301483011
-0.36875550018259,-0.540730006864632
-0.351802538733078,-0.553443309946765
-0.312319244154917,-0.561920981635299
-0.276196848923066,-0.569234527816333
-0.256528829641742,-0.574999171440801
-0.230756300108341,-0.580489349666416
-0.214865248822578,-0.597683271769334
-0.167358709241951,-0.624428044414726
-0.152477141378409,-0.643647181585163
-0.131975380865279,-0.641169947102012
-0.146301700245164,-0.644517154003352
-0.151968842117434,-0.647383562641635
-0.152810836957444,-0.658649874224818
-0.145659764362878,-0.664181282803503
-0.159904100412733,-0.67394291997571
-0.182987214638159,-0.684081106585983
-0.226552263288592,-0.671109286092222
-0.273172137860076,-0.692747711856282
-0.292677855152732,-0.708600913766649
-0.311696172438215,-0.724223913483241
-0.327595451076794,-0.733936276948396
-0.363944165035864,-0.74750071899332
-0.38156817538144,-0.752335710999939
-0.393448684597758,-0.756119457485199
-0.378706202493988,-0.783203938331258
-0.365431112172483,-0.797703671371384
-0.361214579467061,-0.807786229551026
-0.356378928860031,-0.814414484813641
-0.371721670754749,-0.81905495094303
-0.36047673475382,-0.829997738897038
-0.348459105662994,-0.841241666442364
-0.337320490743212,-0.852344164497828
-0.329161832050378,-0.86446549996866
-0.329071808607689,-0.869279480331608
-0.330394721532375,-0.868686030595742
-0.332534724140838,-0.87267080368618
-0.304222210833475,-0.869669957568003
-0.296189458084396,-0.860737506680993
-0.288029492512389,-0.85121865547561
-0.279203642110148,-0.840903565187
-0.263892567365318,-0.826837478523562
-0.257857110751203,-0.805122826882273
-0.24717828317332,-0.799247073936571
-0.23590022501622,-0.79031298175162
-0.22383416939438,-0.797947080374457
-0.21247941497595,-0.791933821873461
-0.222958313933021,-0.783725035274454
-0.233444753021207,-0.774916255690381
-0.247147625479815,-0.767087334581647
-0.226262965738299,-0.777424142786783
-0.199581340669209,-0.781503126014205
-0.182873286515326,-0.789590076753094
-0.176392492939592,-0.76890950676037
-0.160940996029288,-0.763680210665528
-0.101919548457537,-0.761052572799327
-0.059426977342597,-0.733304746971008
-0.0170763151713781,-0.704973902886201
0.00460371892187421,-0.661422680824606
0.0225151634010193,-0.601903070894088
0.0353072002218348,-0.51780568250828
0.0469909324197175,-0.470870374210444
0.0645825877200717,-0.42894765902564
0.0585381055606253,-0.375804674389295
0.0757131282954615,-0.373848059584088
0.0880438958627093,-0.360411071844665
0.108790734145859,-0.354838031026695
0.114565312705946,-0.376134569223095
0.159629762539878,-0.431110651158075
0.204839827621396,-0.466708226252961
0.242624421189629,-0.492735909957998
0.30270327063321,-0.530619762517751
0.33862102900948,-0.532247451856941
0.383357561078356,-0.555269049017278
0.419957639324608,-0.576794717314044
0.481519991110674,-0.583442412745837
0.502708223144099,-0.573954244695746
0.52349122823505,-0.564023539007936
0.543858013345467,-0.553660618832273
0.523242224389328,-0.545375912507852
0.543624686570519,-0.549545985678643
0.54433033523869,-0.557374258657567
0.544865083817018,-0.5621961822175
0.531119098594246,-0.568088396045248
0.550897560093053,-0.581671918618473
0.570190578741909,-0.594902746316292
0.588989444592988,-0.60779318974868
0.616926758372975,-0.610351565104031
0.614762371637296,-0.607889661870958
0.64136049260352,-0.575135016405127
0.657647079545191,-0.538485140761454
0.663653477700273,-0.513255207946488
0.637493491130036,-0.475501924920617
0.600725923178094,-0.47035313482031
0.564463865129195,-0.448704658492037
0.529804818720581,-0.445931083636524
0.50200143093039,-0.444440007203675
0.465425943443123,-0.444943660545085
0.439140178254355,-0.451601938702937
0.416416928193174,-0.454603625287881
0.409696755573563,-0.463812354966149
0.40174425577352,-0.422311353402161
0.391088431086179,-0.413220210251913
0.400878831391494,-0.381989513198724
0.402820272716342,-0.347777820268166
0.38112397557779,-0.334620680885085
0.35544112804383,-0.327316449236794
0.341022398339699,-0.298166145248712
0.306139987180884,-0.272398938773518
